machine_id;abs_event_time;event_type;censor_status;event_cost;fixed_cov_1;fixed_cov_2;fixed_cov_3;fixed_cov_4;dynamic_cov_1_at_failure;event_type_label
1;635.0;-2;1;50.18445176087246;1.0;0.0;1.0;1.0;1.0;PM
1;636.0;-2;1;115.27672038032514;1.0;0.0;1.0;1.0;1.0;PM
1;636.0;2;1;60.0662394964379;1.0;0.0;1.0;1.0;1.0;Minor_2
1;637.0;1;1;67.96070399948258;1.0;0.0;1.0;1.0;1.0;Minor_1
1;637.0;-2;1;89.8163914515832;1.0;0.0;1.0;1.0;1.0;PM
1;638.0;-2;1;34.34929465691701;1.0;0.0;1.0;1.0;1.0;PM
1;638.0;2;1;56.12960535870686;1.0;0.0;1.0;1.0;1.0;Minor_2
1;639.0;1;1;90.60075164473778;1.0;0.0;1.0;1.0;1.0;Minor_1
1;639.0;-2;1;49.426315706964985;1.0;0.0;1.0;1.0;1.0;PM
1;640.0;-2;1;42.335286198558755;1.0;0.0;1.0;1.0;1.0;PM
1;640.0;1;1;57.623523511004684;1.0;0.0;1.0;1.0;1.0;Minor_1
1;641.0;1;1;63.34275748332918;1.0;0.0;1.0;1.0;1.0;Minor_1
1;641.0;-2;1;38.672381046808574;1.0;0.0;1.0;1.0;1.0;PM
1;642.0;-2;1;49.22468909391703;1.0;0.0;1.0;1.0;1.0;PM
1;642.0;3;1;112.92382688758451;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;643.0;2;1;38.349587488599205;1.0;0.0;1.0;1.0;1.0;Minor_2
1;643.0;-2;1;35.395755594002416;1.0;0.0;1.0;1.0;1.0;PM
1;644.0;-2;1;50.10130022466225;1.0;0.0;1.0;1.0;1.0;PM
1;644.0;1;1;56.896725990857746;1.0;0.0;1.0;1.0;1.0;Minor_1
1;645.0;2;1;36.08198018322456;1.0;0.0;1.0;1.0;1.0;Minor_2
1;645.0;-2;1;50.11120372451294;1.0;0.0;1.0;1.0;1.0;PM
1;646.0;-2;1;38.05219404949712;1.0;0.0;1.0;1.0;1.0;PM
1;646.0;1;1;59.275541326792975;1.0;0.0;1.0;1.0;1.0;Minor_1
1;647.0;1;1;51.54348408999514;1.0;0.0;1.0;1.0;1.0;Minor_1
1;647.0;-2;1;46.31739595118668;1.0;0.0;1.0;1.0;1.0;PM
1;648.0;-2;1;44.608699599101264;1.0;0.0;1.0;1.0;1.0;PM
1;648.0;2;1;43.32991522660415;1.0;0.0;1.0;1.0;1.0;Minor_2
1;649.0;2;1;33.39190110780491;1.0;0.0;1.0;1.0;1.0;Minor_2
1;649.0;-2;1;48.942959264816025;1.0;0.0;1.0;1.0;1.0;PM
1;650.0;-2;1;43.01448913943173;1.0;0.0;1.0;1.0;1.0;PM
1;650.0;2;1;43.14834659572424;1.0;0.0;1.0;1.0;1.0;Minor_2
1;651.0;2;1;62.92416703257257;1.0;0.0;1.0;1.0;1.0;Minor_2
1;651.0;-2;1;97.00999307259318;1.0;0.0;1.0;1.0;1.0;PM
1;652.0;-2;1;45.90799948645427;1.0;0.0;1.0;1.0;1.0;PM
1;652.0;1;1;42.14217915193261;1.0;0.0;1.0;1.0;1.0;Minor_1
1;653.0;3;1;79.7471540129649;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;653.0;-2;1;46.05191267689267;1.0;0.0;1.0;1.0;1.0;PM
1;654.0;-2;1;36.89388192910387;1.0;0.0;1.0;1.0;1.0;PM
1;654.0;3;1;104.53972860371113;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;655.0;3;1;119.43827847942362;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;655.0;-2;1;37.596439388254005;1.0;0.0;1.0;1.0;1.0;PM
1;656.0;-2;1;59.192336241942314;1.0;0.0;1.0;1.0;1.0;PM
1;656.0;2;1;39.377870540770346;1.0;0.0;1.0;1.0;1.0;Minor_2
1;657.0;2;1;33.922483689944244;1.0;0.0;1.0;1.0;1.0;Minor_2
1;657.0;-2;1;45.4133710258201;1.0;0.0;1.0;1.0;1.0;PM
1;658.0;-2;1;43.31035266607043;1.0;0.0;1.0;1.0;1.0;PM
1;658.0;3;1;128.7712311916775;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;659.0;-2;1;39.33891516118736;1.0;0.0;1.0;1.0;1.0;PM
1;659.0;2;1;36.836018325290766;1.0;0.0;1.0;1.0;1.0;Minor_2
1;660.0;2;1;53.93594577528167;1.0;0.0;1.0;1.0;1.0;Minor_2
1;660.0;-2;1;36.59643900751143;1.0;0.0;1.0;1.0;1.0;PM
1;661.0;-2;1;52.645251378796466;1.0;0.0;1.0;1.0;1.0;PM
1;661.0;1;1;49.39408940671168;1.0;0.0;1.0;1.0;1.0;Minor_1
1;662.0;2;1;25.411600853203833;1.0;0.0;1.0;1.0;1.0;Minor_2
1;662.0;-2;1;32.8004444127211;1.0;0.0;1.0;1.0;1.0;PM
1;663.0;-2;1;35.36055173445732;1.0;0.0;1.0;1.0;1.0;PM
1;663.0;2;1;46.56651588932614;1.0;0.0;1.0;1.0;1.0;Minor_2
1;664.0;2;1;50.51956640122025;1.0;0.0;1.0;1.0;1.0;Minor_2
1;664.0;-2;1;32.55656582614272;1.0;0.0;1.0;1.0;1.0;PM
1;665.0;-2;1;65.43158636155647;1.0;0.0;1.0;1.0;1.0;PM
1;665.0;1;1;58.34086156596199;1.0;0.0;1.0;1.0;1.0;Minor_1
1;666.0;1;1;42.410336715022794;1.0;0.0;1.0;1.0;1.0;Minor_1
1;666.0;-2;1;42.10187159726734;1.0;0.0;1.0;1.0;1.0;PM
1;667.0;-2;1;44.791926168143895;1.0;0.0;1.0;1.0;1.0;PM
1;667.0;2;1;47.65118565792691;1.0;0.0;1.0;1.0;1.0;Minor_2
1;668.0;1;1;60.224212100561395;1.0;0.0;1.0;1.0;1.0;Minor_1
1;668.0;-2;1;61.10508596409396;1.0;0.0;1.0;1.0;1.0;PM
1;669.0;-2;1;82.63754078734846;1.0;0.0;1.0;1.0;1.0;PM
1;669.0;3;1;107.40501301918762;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;670.0;-2;1;45.41294624733098;1.0;0.0;1.0;1.0;1.0;PM
1;670.0;1;1;74.46751375886997;1.0;0.0;1.0;1.0;1.0;Minor_1
1;671.0;1;1;56.926550751506525;1.0;0.0;1.0;1.0;1.0;Minor_1
1;671.0;-2;1;42.812333900791955;1.0;0.0;1.0;1.0;1.0;PM
1;672.0;-2;1;54.04768086535752;1.0;0.0;1.0;1.0;1.0;PM
1;672.0;3;1;92.78950438047137;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;673.0;2;1;34.511617248405486;1.0;0.0;1.0;1.0;1.0;Minor_2
1;673.0;-2;1;73.65529589456044;1.0;0.0;1.0;1.0;1.0;PM
1;674.0;-2;1;64.5327098408437;1.0;0.0;1.0;1.0;1.0;PM
1;674.0;1;1;60.216659566955094;1.0;0.0;1.0;1.0;1.0;Minor_1
1;675.0;-2;1;75.94425885062037;1.0;0.0;1.0;1.0;1.0;PM
1;675.0;2;1;32.41748357096111;1.0;0.0;1.0;1.0;1.0;Minor_2
1;676.0;2;1;37.581041326705034;1.0;0.0;1.0;1.0;1.0;Minor_2
1;676.0;-2;1;45.31608269396135;1.0;0.0;1.0;1.0;1.0;PM
1;677.0;-2;1;35.62965698300026;1.0;0.0;1.0;1.0;1.0;PM
1;677.0;1;1;63.421189263539986;1.0;0.0;1.0;1.0;1.0;Minor_1
1;678.0;1;1;56.71143276469409;1.0;0.0;1.0;1.0;1.0;Minor_1
1;678.0;-2;1;35.89698485261419;1.0;0.0;1.0;1.0;1.0;PM
1;679.0;-2;1;32.44602041485801;1.0;0.0;1.0;1.0;1.0;PM
1;679.0;3;1;115.15326546140565;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;680.0;1;1;58.7250349526849;1.0;0.0;1.0;1.0;1.0;Minor_1
1;680.0;-2;1;55.82774138673116;1.0;0.0;1.0;1.0;1.0;PM
1;681.0;-2;1;50.655477361272666;1.0;0.0;1.0;1.0;1.0;PM
1;681.0;1;1;45.3521543560543;1.0;0.0;1.0;1.0;1.0;Minor_1
1;682.0;3;1;80.73085273452887;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;682.0;-2;1;45.58894798295179;1.0;0.0;1.0;1.0;1.0;PM
1;683.0;-2;1;104.89783180430648;1.0;0.0;1.0;1.0;1.0;PM
1;683.0;2;1;55.5240580276378;1.0;0.0;1.0;1.0;1.0;Minor_2
1;684.0;1;1;74.85144189174433;1.0;0.0;1.0;1.0;1.0;Minor_1
1;684.0;-2;1;62.675826096284226;1.0;0.0;1.0;1.0;1.0;PM
1;685.0;-2;1;33.348072453419256;1.0;0.0;1.0;1.0;1.0;PM
1;685.0;1;1;79.50124530994819;1.0;0.0;1.0;1.0;1.0;Minor_1
1;686.0;1;1;75.51473193155763;1.0;0.0;1.0;1.0;1.0;Minor_1
1;686.0;-2;1;48.401437605320154;1.0;0.0;1.0;1.0;1.0;PM
1;687.0;-2;1;70.91078381327458;1.0;0.0;1.0;1.0;1.0;PM
1;687.0;2;1;57.80087439989129;1.0;0.0;1.0;1.0;1.0;Minor_2
1;688.0;1;1;71.61262950359327;1.0;0.0;1.0;1.0;1.0;Minor_1
1;688.0;-2;1;44.801421953429774;1.0;0.0;1.0;1.0;1.0;PM
1;689.0;-2;1;43.83418189645495;1.0;0.0;1.0;1.0;1.0;PM
1;689.0;1;1;67.80019825410449;1.0;0.0;1.0;1.0;1.0;Minor_1
1;690.0;-2;1;43.90183392948099;1.0;0.0;1.0;1.0;1.0;PM
1;690.0;2;1;40.26236733368482;1.0;0.0;1.0;1.0;1.0;Minor_2
1;691.0;2;1;33.93269139340839;1.0;0.0;1.0;1.0;1.0;Minor_2
1;691.0;-2;1;65.6822408391524;1.0;0.0;1.0;1.0;1.0;PM
1;692.0;-2;1;42.14024076759844;1.0;0.0;1.0;1.0;1.0;PM
1;692.0;1;1;79.7038110492509;1.0;0.0;1.0;1.0;1.0;Minor_1
1;693.0;2;1;43.46746790446453;1.0;0.0;1.0;1.0;1.0;Minor_2
1;693.0;-2;1;45.84746416458102;1.0;0.0;1.0;1.0;1.0;PM
1;694.0;-2;1;58.26342694234832;1.0;0.0;1.0;1.0;1.0;PM
1;694.0;2;1;61.45463028690692;1.0;0.0;1.0;1.0;1.0;Minor_2
1;695.0;2;1;38.59915379833144;1.0;0.0;1.0;1.0;1.0;Minor_2
1;695.0;-2;1;55.0944895545213;1.0;0.0;1.0;1.0;1.0;PM
1;696.0;-2;1;50.23342316870066;1.0;0.0;1.0;1.0;1.0;PM
1;696.0;2;1;39.29688169281209;1.0;0.0;1.0;1.0;1.0;Minor_2
1;697.0;2;1;46.83286145974218;1.0;0.0;1.0;1.0;1.0;Minor_2
1;697.0;-2;1;45.60802526683082;1.0;0.0;1.0;1.0;1.0;PM
1;698.0;-2;1;71.71235946518105;1.0;0.0;1.0;1.0;1.0;PM
1;698.0;1;1;48.884502542156596;1.0;0.0;1.0;1.0;1.0;Minor_1
1;699.0;2;1;39.665256800867084;1.0;0.0;1.0;1.0;1.0;Minor_2
1;699.0;-2;1;73.65255156770861;1.0;0.0;1.0;1.0;1.0;PM
1;700.0;-2;1;37.04140611359954;1.0;0.0;1.0;1.0;1.0;PM
1;700.0;1;1;53.50309166672801;1.0;0.0;1.0;1.0;1.0;Minor_1
1;701.0;1;1;60.64302821413099;1.0;0.0;1.0;1.0;1.0;Minor_1
1;701.0;-2;1;51.689257109475626;1.0;0.0;1.0;1.0;1.0;PM
1;702.0;-2;1;34.6224970077978;1.0;0.0;1.0;1.0;1.0;PM
1;702.0;2;1;27.814829341907302;1.0;0.0;1.0;1.0;1.0;Minor_2
1;703.0;1;1;76.0708740356491;1.0;0.0;1.0;1.0;1.0;Minor_1
1;703.0;-2;1;61.682047356332475;1.0;0.0;1.0;1.0;1.0;PM
1;704.0;-2;1;57.81493390785881;1.0;0.0;1.0;1.0;1.0;PM
1;704.0;1;1;57.41160381978633;1.0;0.0;1.0;1.0;1.0;Minor_1
1;705.0;1;1;64.86006328389273;1.0;0.0;1.0;1.0;1.0;Minor_1
1;705.0;-2;1;60.627337877100395;1.0;0.0;1.0;1.0;1.0;PM
1;706.0;-2;1;44.632685517463855;1.0;0.0;1.0;1.0;1.0;PM
1;706.0;3;1;119.22870417267933;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;707.0;-2;1;44.250348555831785;1.0;0.0;1.0;1.0;1.0;PM
1;707.0;1;1;65.17030032870821;1.0;0.0;1.0;1.0;1.0;Minor_1
1;708.0;1;1;46.3522010535753;1.0;0.0;1.0;1.0;1.0;Minor_1
1;708.0;-2;1;41.70354489909908;1.0;0.0;1.0;1.0;1.0;PM
1;709.0;-2;1;58.900588345209;1.0;0.0;1.0;1.0;1.0;PM
1;709.0;2;1;38.240177610118955;1.0;0.0;1.0;1.0;1.0;Minor_2
1;710.0;2;1;39.11752005262156;1.0;0.0;1.0;1.0;1.0;Minor_2
1;710.0;-2;1;62.92640786362735;1.0;0.0;1.0;1.0;1.0;PM
1;711.0;-2;1;39.289026040564124;1.0;0.0;1.0;1.0;1.0;PM
1;711.0;2;1;37.161985162549726;1.0;0.0;1.0;1.0;1.0;Minor_2
1;712.0;1;1;62.89239032045057;1.0;0.0;1.0;1.0;1.0;Minor_1
1;712.0;-2;1;36.94035581630823;1.0;0.0;1.0;1.0;1.0;PM
1;713.0;2;1;39.25838590496386;1.0;0.0;1.0;1.0;1.0;Minor_2
1;713.0;-2;1;32.39533608834968;1.0;0.0;1.0;1.0;1.0;PM
1;714.0;-2;1;50.277819064101934;1.0;0.0;1.0;1.0;1.0;PM
1;714.0;2;1;39.032818474303525;1.0;0.0;1.0;1.0;1.0;Minor_2
1;715.0;2;1;51.84766067328723;1.0;0.0;1.0;1.0;1.0;Minor_2
1;715.0;-2;1;33.0884935181922;1.0;0.0;1.0;1.0;1.0;PM
1;716.0;-2;1;44.80848866474658;1.0;0.0;1.0;1.0;1.0;PM
1;716.0;2;1;37.142955880678194;1.0;0.0;1.0;1.0;1.0;Minor_2
1;717.0;3;1;87.13310922227413;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;717.0;-2;1;38.35791773478591;1.0;0.0;1.0;1.0;1.0;PM
1;718.0;-2;1;40.80935221820518;1.0;0.0;1.0;1.0;1.0;PM
1;718.0;2;1;49.72009648065287;1.0;0.0;1.0;1.0;1.0;Minor_2
1;719.0;1;1;46.06692733991619;1.0;0.0;1.0;1.0;1.0;Minor_1
1;719.0;-2;1;63.42954020766986;1.0;0.0;1.0;1.0;1.0;PM
1;720.0;-2;1;39.02348112537936;1.0;0.0;1.0;1.0;1.0;PM
1;720.0;2;1;36.29834947516141;1.0;0.0;1.0;1.0;1.0;Minor_2
1;721.0;1;1;53.125971956989844;1.0;0.0;1.0;1.0;1.0;Minor_1
1;721.0;-2;1;51.191542622176776;1.0;0.0;1.0;1.0;1.0;PM
1;722.0;-2;1;36.146500200145304;1.0;0.0;1.0;1.0;1.0;PM
1;722.0;1;1;46.88498355489196;1.0;0.0;1.0;1.0;1.0;Minor_1
1;723.0;2;1;53.11597679006595;1.0;0.0;1.0;1.0;1.0;Minor_2
1;723.0;-2;1;60.69424698398713;1.0;0.0;1.0;1.0;1.0;PM
1;724.0;-2;1;65.43484176640763;1.0;0.0;1.0;1.0;1.0;PM
1;724.0;1;1;45.68661407748811;1.0;0.0;1.0;1.0;1.0;Minor_1
1;725.0;1;1;74.44380466977464;1.0;0.0;1.0;1.0;1.0;Minor_1
1;725.0;-2;1;33.51858222237747;1.0;0.0;1.0;1.0;1.0;PM
1;726.0;-2;1;54.93377689105233;1.0;0.0;1.0;1.0;1.0;PM
1;726.0;2;1;41.634117106838794;1.0;0.0;1.0;1.0;1.0;Minor_2
1;727.0;2;1;27.099804936072644;1.0;0.0;1.0;1.0;1.0;Minor_2
1;727.0;-2;1;35.012879599194406;1.0;0.0;1.0;1.0;1.0;PM
1;728.0;-2;1;56.98829234642119;1.0;0.0;1.0;1.0;1.0;PM
1;728.0;2;1;38.31788043086866;1.0;0.0;1.0;1.0;1.0;Minor_2
1;729.0;3;1;95.78520846105468;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;729.0;-2;1;53.78760017764248;1.0;0.0;1.0;1.0;1.0;PM
1;730.0;-2;1;52.653491591678545;1.0;0.0;1.0;1.0;1.0;PM
1;730.0;1;1;69.3458393439778;1.0;0.0;1.0;1.0;1.0;Minor_1
1;731.0;-1;1;135.15303314052645;1.0;0.0;1.0;1.0;0.0;Catastrophic
1;731.0;-2;1;40.29578383553327;1.0;0.0;1.0;1.0;0.0;PM
1;732.0;-2;1;41.976026985510615;1.0;0.0;1.0;1.0;0.0;PM
1;733.0;-2;1;77.66615339716923;1.0;0.0;1.0;1.0;0.0;PM
1;734.0;-2;1;53.9102583779913;1.0;0.0;1.0;1.0;0.0;PM
1;735.0;-2;1;86.06680772072431;1.0;0.0;1.0;1.0;0.0;PM
1;736.0;-2;1;48.50806184749018;1.0;0.0;1.0;1.0;0.0;PM
1;736.0;1;1;51.867590652848016;1.0;0.0;1.0;1.0;0.0;Minor_1
1;737.0;1;1;59.50641126680639;1.0;0.0;1.0;1.0;0.0;Minor_1
1;737.0;-2;1;56.20617422966213;1.0;0.0;1.0;1.0;0.0;PM
1;738.0;-2;1;37.7888206431281;1.0;0.0;1.0;1.0;0.0;PM
1;738.0;2;1;46.36068766555554;1.0;0.0;1.0;1.0;0.0;Minor_2
1;739.0;2;1;48.42389864696389;1.0;0.0;1.0;1.0;0.0;Minor_2
1;739.0;-2;1;72.33885842380926;1.0;0.0;1.0;1.0;0.0;PM
1;740.0;-2;1;34.39953904640908;1.0;0.0;1.0;1.0;0.0;PM
1;740.0;3;1;112.34502188316506;1.0;0.0;1.0;1.0;0.0;Minor_3 (combo 1&2)
1;741.0;1;1;55.54709309560964;1.0;0.0;1.0;1.0;1.0;Minor_1
1;741.0;-2;1;39.06033718644752;1.0;0.0;1.0;1.0;1.0;PM
1;742.0;-2;1;83.23699809253685;1.0;0.0;1.0;1.0;1.0;PM
1;742.0;1;1;52.34801094781695;1.0;0.0;1.0;1.0;1.0;Minor_1
1;743.0;1;1;50.55369636896044;1.0;0.0;1.0;1.0;1.0;Minor_1
1;743.0;-2;1;49.23151577536367;1.0;0.0;1.0;1.0;1.0;PM
1;744.0;-2;1;38.09033650905029;1.0;0.0;1.0;1.0;1.0;PM
1;744.0;1;1;49.284885970985826;1.0;0.0;1.0;1.0;1.0;Minor_1
1;745.0;1;1;54.74869150856465;1.0;0.0;1.0;1.0;1.0;Minor_1
1;745.0;-2;1;49.165413941178706;1.0;0.0;1.0;1.0;1.0;PM
1;746.0;2;1;32.376649406268626;1.0;0.0;1.0;1.0;1.0;Minor_2
1;746.0;-2;1;77.69266432988115;1.0;0.0;1.0;1.0;1.0;PM
1;747.0;-2;1;38.09132913770163;1.0;0.0;1.0;1.0;1.0;PM
1;747.0;3;1;96.98051756024734;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;748.0;2;1;44.133470172032006;1.0;0.0;1.0;1.0;1.0;Minor_2
1;748.0;-2;1;48.594343433667795;1.0;0.0;1.0;1.0;1.0;PM
1;749.0;-2;1;41.49293794682191;1.0;0.0;1.0;1.0;1.0;PM
1;749.0;3;1;72.4631564216929;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;750.0;1;1;60.949248157175035;1.0;0.0;1.0;1.0;1.0;Minor_1
1;750.0;-2;1;45.67301644224969;1.0;0.0;1.0;1.0;1.0;PM
1;751.0;-2;1;41.809268684785266;1.0;0.0;1.0;1.0;1.0;PM
1;751.0;3;1;119.09054660707031;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;752.0;-2;1;58.67086108793253;1.0;0.0;1.0;1.0;1.0;PM
1;752.0;1;1;48.95368366311162;1.0;0.0;1.0;1.0;1.0;Minor_1
1;753.0;1;1;59.58389474308383;1.0;0.0;1.0;1.0;1.0;Minor_1
1;753.0;-2;1;43.51948107578423;1.0;0.0;1.0;1.0;1.0;PM
1;754.0;2;1;54.11653016113303;1.0;0.0;1.0;1.0;1.0;Minor_2
1;754.0;-2;1;56.45701059550926;1.0;0.0;1.0;1.0;1.0;PM
1;755.0;-2;1;69.40339367483519;1.0;0.0;1.0;1.0;1.0;PM
1;755.0;3;1;119.6307021492805;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;756.0;1;1;48.30042832217547;1.0;0.0;1.0;1.0;1.0;Minor_1
1;756.0;-2;1;39.87204181666925;1.0;0.0;1.0;1.0;1.0;PM
1;757.0;-2;1;37.93543794622585;1.0;0.0;1.0;1.0;1.0;PM
1;757.0;3;1;122.29443318782944;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;758.0;-2;1;34.33202866076354;1.0;0.0;1.0;1.0;1.0;PM
1;758.0;2;1;33.82858913805515;1.0;0.0;1.0;1.0;1.0;Minor_2
1;759.0;3;1;93.79543788946464;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;759.0;-2;1;50.37076459137556;1.0;0.0;1.0;1.0;1.0;PM
1;760.0;3;1;123.38090622471023;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;760.0;-2;1;39.057702583045106;1.0;0.0;1.0;1.0;1.0;PM
1;761.0;-2;1;55.93411995995581;1.0;0.0;1.0;1.0;1.0;PM
1;761.0;1;1;69.93455554496074;1.0;0.0;1.0;1.0;1.0;Minor_1
1;762.0;2;1;38.3445617767758;1.0;0.0;1.0;1.0;1.0;Minor_2
1;762.0;-2;1;58.6020395430764;1.0;0.0;1.0;1.0;1.0;PM
1;763.0;-2;1;50.08796435871206;1.0;0.0;1.0;1.0;1.0;PM
1;763.0;1;1;60.31081100793542;1.0;0.0;1.0;1.0;1.0;Minor_1
1;764.0;2;1;36.19339775781508;1.0;0.0;1.0;1.0;1.0;Minor_2
1;764.0;-2;1;53.734870503769045;1.0;0.0;1.0;1.0;1.0;PM
1;765.0;-2;1;39.63442284599888;1.0;0.0;1.0;1.0;1.0;PM
1;765.0;3;1;86.35768961097003;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;766.0;1;1;51.1735236119825;1.0;0.0;1.0;1.0;1.0;Minor_1
1;766.0;-2;1;41.814507967831084;1.0;0.0;1.0;1.0;1.0;PM
1;767.0;-2;1;50.96710395975694;1.0;0.0;1.0;1.0;1.0;PM
1;767.0;1;1;75.24232223936733;1.0;0.0;1.0;1.0;1.0;Minor_1
1;768.0;1;1;40.66400493961843;1.0;0.0;1.0;1.0;1.0;Minor_1
1;768.0;-2;1;43.56407875018182;1.0;0.0;1.0;1.0;1.0;PM
1;769.0;-2;1;66.65143949677473;1.0;0.0;1.0;1.0;1.0;PM
1;769.0;1;1;48.62518486649846;1.0;0.0;1.0;1.0;1.0;Minor_1
1;770.0;2;1;30.773059110818554;1.0;0.0;1.0;1.0;1.0;Minor_2
1;770.0;-2;1;38.66450060554375;1.0;0.0;1.0;1.0;1.0;PM
1;771.0;-2;1;34.08815693750665;1.0;0.0;1.0;1.0;1.0;PM
1;771.0;1;1;78.32545998456787;1.0;0.0;1.0;1.0;1.0;Minor_1
1;772.0;2;1;34.317605492596726;1.0;0.0;1.0;1.0;1.0;Minor_2
1;772.0;-2;1;55.511043497225266;1.0;0.0;1.0;1.0;1.0;PM
1;773.0;-2;1;82.84928061820128;1.0;0.0;1.0;1.0;1.0;PM
1;773.0;3;1;109.04240131331397;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;774.0;1;1;56.22667958526698;1.0;0.0;1.0;1.0;1.0;Minor_1
1;774.0;-2;1;50.37975463780432;1.0;0.0;1.0;1.0;1.0;PM
1;775.0;-2;1;44.30020809605286;1.0;0.0;1.0;1.0;1.0;PM
1;775.0;1;1;58.111360239990866;1.0;0.0;1.0;1.0;1.0;Minor_1
1;776.0;-2;1;42.993299093600726;1.0;0.0;1.0;1.0;1.0;PM
1;776.0;2;1;48.204968448921214;1.0;0.0;1.0;1.0;1.0;Minor_2
1;777.0;-2;1;62.29374161307816;1.0;0.0;1.0;1.0;1.0;PM
1;777.0;1;1;48.939661493558035;1.0;0.0;1.0;1.0;1.0;Minor_1
1;778.0;2;1;26.89026123356757;1.0;0.0;1.0;1.0;1.0;Minor_2
1;778.0;-2;1;42.064184306593134;1.0;0.0;1.0;1.0;1.0;PM
1;779.0;-2;1;31.137790127897812;1.0;0.0;1.0;1.0;1.0;PM
1;779.0;1;1;54.16720905432869;1.0;0.0;1.0;1.0;1.0;Minor_1
1;780.0;1;1;85.12448463645559;1.0;0.0;1.0;1.0;1.0;Minor_1
1;780.0;-2;1;51.730153954215105;1.0;0.0;1.0;1.0;1.0;PM
1;781.0;-2;1;73.13531639617926;1.0;0.0;1.0;1.0;1.0;PM
1;781.0;1;1;90.75311024682122;1.0;0.0;1.0;1.0;1.0;Minor_1
1;782.0;1;1;56.92394670086925;1.0;0.0;1.0;1.0;1.0;Minor_1
1;782.0;-2;1;51.23295909729734;1.0;0.0;1.0;1.0;1.0;PM
1;783.0;1;1;43.33091366206649;1.0;0.0;1.0;1.0;1.0;Minor_1
1;783.0;-2;1;37.103016710278354;1.0;0.0;1.0;1.0;1.0;PM
1;784.0;-2;1;35.13331795694844;1.0;0.0;1.0;1.0;1.0;PM
1;784.0;1;1;66.0818001856221;1.0;0.0;1.0;1.0;1.0;Minor_1
1;785.0;2;1;36.53728840098407;1.0;0.0;1.0;1.0;1.0;Minor_2
1;785.0;-2;1;37.89249691251661;1.0;0.0;1.0;1.0;1.0;PM
1;786.0;-2;1;64.75163887178624;1.0;0.0;1.0;1.0;1.0;PM
1;786.0;3;1;118.7285008599491;1.0;0.0;1.0;1.0;1.0;Minor_3 (combo 1&2)
1;787.0;2;1;30.348455874133442;1.0;0.0;1.0;1.0;1.0;Minor_2
1;787.0;-2;1;35.34493868954466;1.0;0.0;1.0;1.0;1.0;PM
1;788.0;2;1;53.99786819333427;1.0;0.0;1.0;1.0;1.0;Minor_2
1;788.0;-2;1;55.2636994231903;1.0;0.0;1.0;1.0;1.0;PM
1;789.0;-2;1;65.76970972206516;1.0;0.0;1.0;1.0;1.0;PM
1;789.0;1;1;71.30751243426454;1.0;0.0;1.0;1.0;1.0;Minor_1
1;790.0;-2;1;52.0518057504875;1.0;0.0;1.0;1.0;1.0;PM
1;790.0;1;1;72.99653062722751;1.0;0.0;1.0;1.0;1.0;Minor_1
1;791.0;-2;1;70.79851658718313;1.0;0.0;1.0;1.0;1.0;PM
1;791.0;1;1;80.67880974086285;1.0;0.0;1.0;1.0;1.0;Minor_1
1;792.0;1;1;73.58124603473442;1.0;0.0;1.0;1.0;1.0;Minor_1
1;792.0;-2;1;43.118697282018665;1.0;0.0;1.0;1.0;1.0;PM
1;793.0;-2;1;35.2357988469683;1.0;0.0;1.0;1.0;1.0;PM
1;793.0;2;1;40.33290574898858;1.0;0.0;1.0;1.0;1.0;Minor_2
1;794.0;1;1;50.10431980112656;1.0;0.0;1.0;1.0;1.0;Minor_1
1;794.0;-2;1;75.5175629703339;1.0;0.0;1.0;1.0;1.0;PM
1;795.0;-2;1;50.75136423293378;1.0;0.0;1.0;1.0;1.0;PM
1;795.0;2;1;47.65113080342027;1.0;0.0;1.0;1.0;1.0;Minor_2
1;796.0;2;1;48.66389528405851;1.0;0.0;1.0;1.0;1.0;Minor_2
